timestamp,open,high,low,close,volume
2026-09-01T09:15:00+05:30,1823.80,1847.80,1823.80,1841.00,1319517
2026-09-01T09:45:00+05:30,1841.00,1841.00,1831.20,1831.30,743984
2026-09-01T10:15:00+05:30,1831.30,1842.80,1831.30,1838.90,543505
2026-09-01T10:45:00+05:30,1838.90,1841.80,1831.90,1841.80,521179
2026-09-01T11:15:00+05:30,1841.80,1850.00,1840.50,1847.30,521645
2026-09-01T11:45:00+05:30,1847.30,1851.30,1847.30,1851.30,395381
2026-09-01T12:15:00+05:30,1851.30,1851.30,1843.40,1843.40,356291
2026-09-01T12:45:00+05:30,1843.40,1846.10,1839.50,1839.80,276193
2026-09-01T13:15:00+05:30,1839.80,1839.80,1831.00,1834.90,288737
2026-09-01T13:45:00+05:30,1834.90,1837.40,1833.80,1836.00,250853
2026-09-01T14:15:00+05:30,1836.00,1839.90,1826.70,1826.70,664955
2026-09-01T14:45:00+05:30,1826.70,1826.70,1817.90,1818.00,679918
2026-09-01T15:15:00+05:30,1818.00,1819.90,1818.00,1818.70,545284
2026-09-02T09:15:00+05:30,1819.50,1822.80,1815.40,1820.00,472898
2026-09-02T09:45:00+05:30,1820.00,1822.20,1819.70,1819.80,346435
2026-09-02T10:15:00+05:30,1819.80,1821.30,1810.10,1810.20,434191
2026-09-02T10:45:00+05:30,1810.20,1810.20,1801.90,1801.90,237696
2026-09-02T11:15:00+05:30,1801.90,1809.10,1801.90,1809.10,344006
2026-09-02T11:45:00+05:30,1809.10,1815.20,1809.10,1815.00,252688
2026-09-02T12:15:00+05:30,1815.00,1818.00,1814.70,1815.50,136297
2026-09-02T12:45:00+05:30,1815.50,1816.40,1810.90,1811.00,171366
2026-09-02T13:15:00+05:30,1811.00,1811.00,1805.50,1805.60,362309
2026-09-02T13:45:00+05:30,1805.60,1809.10,1802.40,1809.10,303184
2026-09-02T14:15:00+05:30,1809.10,1820.30,1809.10,1816.00,448007
2026-09-02T14:45:00+05:30,1816.00,1824.80,1816.00,1823.20,501935
2026-09-02T15:15:00+05:30,1823.20,1829.80,1823.20,1829.70,321377
2026-09-03T09:15:00+05:30,1820.80,1828.90,1820.80,1828.60,1303066
2026-09-03T09:45:00+05:30,1828.60,1837.60,1828.60,1836.30,1130421
2026-09-03T10:15:00+05:30,1836.30,1837.20,1830.20,1837.10,510353
2026-09-03T10:45:00+05:30,1837.10,1839.20,1833.40,1839.10,534920
2026-09-03T11:15:00+05:30,1839.10,1842.20,1837.70,1842.20,525504
