timestamp,open,high,low,close,volume
2026-09-15T09:15:00+05:30,1930.70,1938.60,1928.90,1929.00,148001
2026-09-15T09:45:00+05:30,1929.00,1930.30,1927.20,1928.40,123027
2026-09-15T10:15:00+05:30,1928.40,1935.00,1928.40,1929.10,57059
2026-09-15T10:45:00+05:30,1929.10,1932.00,1926.00,1930.90,73240
2026-09-15T11:15:00+05:30,1930.90,1930.90,1925.00,1927.50,107886
2026-09-15T11:45:00+05:30,1927.50,1934.80,1927.50,1934.80,55370
2026-09-15T12:15:00+05:30,1934.80,1936.70,1932.90,1932.90,69483
2026-09-15T12:45:00+05:30,1932.90,1939.30,1932.10,1939.30,72141
2026-09-15T13:15:00+05:30,1939.30,1939.30,1937.60,1937.90,69776
2026-09-15T13:45:00+05:30,1937.90,1940.40,1935.50,1940.30,70395
2026-09-15T14:15:00+05:30,1940.30,1940.30,1929.20,1929.20,136074
2026-09-15T14:45:00+05:30,1929.20,1931.20,1927.10,1929.20,126244
2026-09-15T15:15:00+05:30,1929.20,1930.30,1923.00,1927.10,102304
2026-09-16T09:15:00+05:30,1921.30,1937.40,1916.10,1935.60,220993
2026-09-16T09:45:00+05:30,1935.60,1935.60,1924.10,1924.10,179748
2026-09-16T10:15:00+05:30,1924.10,1924.10,1920.40,1921.30,161495
2026-09-16T10:45:00+05:30,1921.30,1925.20,1921.30,1923.10,109129
2026-09-16T11:15:00+05:30,1923.10,1923.10,1912.40,1912.50,120483
2026-09-16T11:45:00+05:30,1912.50,1916.00,1911.30,1916.00,111897
2026-09-16T12:15:00+05:30,1916.00,1917.40,1912.30,1912.40,79554
2026-09-16T12:45:00+05:30,1912.40,1912.40,1904.60,1907.80,88543
2026-09-16T13:15:00+05:30,1907.80,1910.30,1902.50,1902.60,96271
2026-09-16T13:45:00+05:30,1902.60,1908.50,1902.20,1908.50,86995
2026-09-16T14:15:00+05:30,1908.50,1911.40,1904.40,1911.40,122456
2026-09-16T14:45:00+05:30,1911.40,1911.40,1900.00,1901.70,267961
2026-09-16T15:15:00+05:30,1901.70,1906.30,1900.80,1906.20,154188
2026-09-17T09:15:00+05:30,1904.30,1908.90,1897.40,1897.50,160953
2026-09-17T09:45:00+05:30,1897.50,1898.20,1892.90,1892.90,116379
2026-09-17T10:15:00+05:30,1892.90,1896.10,1890.10,1891.00,91680
2026-09-17T10:45:00+05:30,1891.00,1894.10,1886.40,1886.50,79914
2026-09-17T11:15:00+05:30,1886.50,1893.40,1886.50,1892.80,72157
2026-09-17T11:45:00+05:30,1892.80,1896.40,1891.30,1896.30,71826
2026-09-17T12:15:00+05:30,1896.30,1899.90,1896.00,1897.80,43565
2026-09-17T12:45:00+05:30,1897.80,1897.80,1893.60,1895.50,83025
2026-09-17T13:15:00+05:30,1895.50,1898.50,1893.90,1898.10,57772
2026-09-17T13:45:00+05:30,1898.10,1898.10,1892.50,1893.50,71713
2026-09-17T14:15:00+05:30,1893.50,1896.70,1888.60,1888.60,70710
2026-09-17T14:45:00+05:30,1888.60,1890.90,1885.90,1890.80,114267
2026-09-17T15:15:00+05:30,1890.80,1894.90,1889.70,1894.90,94153
2026-09-18T09:15:00+05:30,1903.00,1911.30,1892.70,1892.70,381042
2026-09-18T09:45:00+05:30,1892.70,1892.70,1880.50,1888.90,157797
2026-09-18T10:15:00+05:30,1888.90,1888.90,1880.10,1880.10,98054
2026-09-18T10:45:00+05:30,1880.10,1882.00,1878.10,1878.10,76290
2026-09-18T11:15:00+05:30,1878.10,1878.10,1875.10,1875.30,73371
2026-09-18T11:45:00+05:30,1875.30,1877.90,1874.30,1874.60,88400
2026-09-18T12:15:00+05:30,1874.60,1875.50,1870.50,1870.50,78440
2026-09-18T12:45:00+05:30,1870.50,1873.00,1866.50,1866.60,114410
2026-09-18T13:15:00+05:30,1866.60,1866.60,1860.90,1860.90,103669
2026-09-18T13:45:00+05:30,1860.90,1865.70,1860.90,1864.30,78744
2026-09-18T14:15:00+05:30,1864.30,1865.30,1861.10,1865.20,152438
2026-09-18T14:45:00+05:30,1865.20,1871.80,1861.30,1861.30,137305
2026-09-18T15:15:00+05:30,1861.30,1865.30,1861.00,1865.20,169028
2026-09-21T09:15:00+05:30,1861.90,1862.00,1854.30,1854.60,295595
2026-09-21T09:45:00+05:30,1854.60,1854.60,1844.60,1851.20,191269
2026-09-21T10:15:00+05:30,1851.20,1851.90,1844.20,1844.70,199065
2026-09-21T10:45:00+05:30,1844.70,1847.40,1844.20,1847.30,175342
2026-09-21T11:15:00+05:30,1847.30,1848.80,1844.50,1848.00,100851
2026-09-21T11:45:00+05:30,1848.00,1850.60,1846.70,1850.60,89631
2026-09-21T12:15:00+05:30,1850.60,1856.50,1850.00,1855.30,104857
2026-09-21T12:45:00+05:30,1855.30,1855.50,1854.50,1854.50,77842
2026-09-21T13:15:00+05:30,1854.50,1854.80,1851.50,1851.50,134043
2026-09-21T13:45:00+05:30,1851.50,1851.50,1848.60,1849.00,140194
2026-09-21T14:15:00+05:30,1849.00,1849.50,1842.50,1849.40,97071
2026-09-21T14:45:00+05:30,1849.40,1849.40,1843.60,1847.00,180378
2026-09-21T15:15:00+05:30,1847.00,1849.70,1846.10,1849.20,138853
2026-09-22T09:15:00+05:30,1853.40,1854.60,1850.10,1854.50,189877
2026-09-22T09:45:00+05:30,1854.50,1859.70,1854.50,1855.70,111814
2026-09-22T10:15:00+05:30,1855.70,1863.10,1855.70,1863.00,201749
2026-09-22T10:45:00+05:30,1863.00,1865.10,1862.90,1865.10,139557
2026-09-22T11:15:00+05:30,1865.10,1866.10,1862.50,1864.20,171963
2026-09-22T11:45:00+05:30,1864.20,1867.20,1862.10,1866.50,131989
2026-09-22T12:15:00+05:30,1866.50,1870.50,1866.50,1869.40,80507
2026-09-22T12:45:00+05:30,1869.40,1873.10,1866.50,1866.50,90530
2026-09-22T13:15:00+05:30,1866.50,1875.60,1865.80,1875.60,108566
2026-09-22T13:45:00+05:30,1875.60,1875.60,1873.00,1875.30,114878
2026-09-22T14:15:00+05:30,1875.30,1878.90,1870.20,1878.90,114564
2026-09-22T14:45:00+05:30,1878.90,1878.90,1871.60,1871.60,180923
