timestamp,open,high,low,close,volume
2026-09-01T09:15:00+05:30,3860.40,3870.00,3860.40,3869.90,298778
2026-09-01T09:45:00+05:30,3869.90,3873.00,3862.90,3871.20,177512
2026-09-01T10:15:00+05:30,3871.20,3876.10,3864.60,3868.20,208463
2026-09-01T10:45:00+05:30,3868.20,3871.80,3859.40,3871.80,117917
2026-09-01T11:15:00+05:30,3871.80,3879.20,3869.70,3870.50,96317
2026-09-01T11:45:00+05:30,3870.50,3879.30,3870.50,3871.60,73934
2026-09-01T12:15:00+05:30,3871.60,3871.60,3860.90,3867.90,92816
2026-09-01T12:45:00+05:30,3867.90,3870.90,3866.70,3867.40,98406
2026-09-01T13:15:00+05:30,3867.40,3867.40,3847.20,3847.60,142606
2026-09-01T13:45:00+05:30,3847.60,3847.60,3837.50,3838.10,126843
2026-09-01T14:15:00+05:30,3838.10,3838.10,3814.90,3814.90,133246
2026-09-01T14:45:00+05:30,3814.90,3814.90,3788.20,3791.00,240460
2026-09-01T15:15:00+05:30,3791.00,3793.90,3783.60,3791.20,161316
2026-09-02T09:15:00+05:30,3789.00,3822.70,3781.60,3816.70,214946
2026-09-02T09:45:00+05:30,3816.70,3828.40,3816.70,3827.00,160540
2026-09-02T10:15:00+05:30,3827.00,3827.00,3806.00,3806.00,172808
2026-09-02T10:45:00+05:30,3806.00,3806.30,3801.50,3803.60,139765
2026-09-02T11:15:00+05:30,3803.60,3812.30,3801.30,3811.80,82224
2026-09-02T11:45:00+05:30,3811.80,3826.40,3811.80,3820.60,93909
2026-09-02T12:15:00+05:30,3820.60,3827.60,3820.60,3825.70,82272
2026-09-02T12:45:00+05:30,3825.70,3825.70,3810.10,3810.20,126280
2026-09-02T13:15:00+05:30,3810.20,3816.40,3802.20,3803.80,90353
2026-09-02T13:45:00+05:30,3803.80,3815.70,3801.30,3811.10,129287
2026-09-02T14:15:00+05:30,3811.10,3811.10,3795.20,3800.70,136094
2026-09-02T14:45:00+05:30,3800.70,3800.70,3765.70,3765.80,242640
2026-09-02T15:15:00+05:30,3765.80,3774.00,3764.40,3773.90,155332
2026-09-03T09:15:00+05:30,3780.10,3785.50,3763.00,3783.70,263969
2026-09-03T09:45:00+05:30,3783.70,3783.70,3764.70,3774.80,225604
2026-09-03T10:15:00+05:30,3774.80,3774.80,3750.90,3750.90,161091
2026-09-03T10:45:00+05:30,3750.90,3782.00,3750.90,3774.30,170262
2026-09-03T11:15:00+05:30,3774.30,3779.40,3767.30,3779.40,146766
2026-09-03T11:45:00+05:30,3779.40,3782.90,3775.90,3775.90,95742
2026-09-03T12:15:00+05:30,3775.90,3781.90,3772.80,3779.50,78085
2026-09-03T12:45:00+05:30,3779.50,3789.30,3779.50,3782.70,73892
2026-09-03T13:15:00+05:30,3782.70,3791.00,3776.30,3789.20,160039
2026-09-03T13:45:00+05:30,3789.20,3795.30,3784.60,3787.20,143351
2026-09-03T14:15:00+05:30,3787.20,3789.10,3777.60,3777.70,236639
2026-09-03T14:45:00+05:30,3777.70,3792.10,3771.50,3785.00,254095
2026-09-03T15:15:00+05:30,3785.00,3788.50,3780.60,3788.50,179587
2026-09-04T09:15:00+05:30,3802.50,3816.40,3802.50,3816.30,424062
2026-09-04T09:45:00+05:30,3816.30,3837.00,3816.30,3818.50,360879
2026-09-04T10:15:00+05:30,3818.50,3818.50,3805.00,3807.90,357627
2026-09-04T10:45:00+05:30,3807.90,3814.00,3792.30,3794.10,181212
2026-09-04T11:15:00+05:30,3794.10,3800.00,3783.10,3786.90,230358
2026-09-04T11:45:00+05:30,3786.90,3786.90,3773.00,3773.10,273236
2026-09-04T12:15:00+05:30,3773.10,3777.80,3771.80,3777.80,182552
2026-09-04T12:45:00+05:30,3777.80,3778.10,3767.10,3767.20,116606
2026-09-04T13:15:00+05:30,3767.20,3770.60,3755.90,3756.00,133247
2026-09-04T13:45:00+05:30,3756.00,3760.20,3755.70,3757.40,148626
2026-09-04T14:15:00+05:30,3757.40,3783.90,3757.40,3783.80,251099
2026-09-04T14:45:00+05:30,3783.80,3783.80,3751.60,3751.70,432384
2026-09-04T15:15:00+05:30,3751.70,3765.30,3751.70,3765.30,255703
2026-09-07T09:15:00+05:30,3751.10,3774.90,3751.10,3774.80,424642
2026-09-07T09:45:00+05:30,3774.80,3774.80,3745.30,3755.70,258687
2026-09-07T10:15:00+05:30,3755.70,3760.60,3748.20,3752.10,168955
2026-09-07T10:45:00+05:30,3752.10,3772.40,3752.10,3760.50,124516
2026-09-07T11:15:00+05:30,3760.50,3760.50,3748.50,3755.20,98145
2026-09-07T11:45:00+05:30,3755.20,3761.40,3755.20,3758.70,97239
2026-09-07T12:15:00+05:30,3758.70,3759.70,3753.50,3759.70,93050
2026-09-07T12:45:00+05:30,3759.70,3762.20,3746.70,3746.70,107297
2026-09-07T13:15:00+05:30,3746.70,3746.70,3728.70,3732.00,123223
2026-09-07T13:45:00+05:30,3732.00,3732.00,3704.50,3705.30,195935
2026-09-07T14:15:00+05:30,3705.30,3717.00,3705.30,3706.50,169327
2026-09-07T14:45:00+05:30,3706.50,3706.50,3696.20,3704.60,199231
2026-09-07T15:15:00+05:30,3704.60,3704.60,3692.60,3692.60,201270
2026-09-08T09:15:00+05:30,3700.30,3706.10,3687.90,3688.00,290848
2026-09-08T09:45:00+05:30,3688.00,3699.30,3688.00,3692.90,143421
2026-09-08T10:15:00+05:30,3692.90,3716.40,3692.90,3716.40,220404
2026-09-08T10:45:00+05:30,3716.40,3717.80,3706.70,3717.70,92583
2026-09-08T11:15:00+05:30,3717.70,3723.00,3713.80,3714.80,99473
2026-09-08T11:45:00+05:30,3714.80,3721.70,3711.00,3721.60,153129
