timestamp,open,high,low,close,volume
2026-09-01T09:15:00+05:30,1244.20,1257.90,1244.20,1254.20,2059748
2026-09-01T09:45:00+05:30,1254.20,1255.30,1251.30,1255.10,965003
2026-09-01T10:15:00+05:30,1255.10,1257.40,1254.90,1256.10,957467
2026-09-01T10:45:00+05:30,1256.10,1258.60,1251.60,1252.40,1337035
2026-09-01T11:15:00+05:30,1252.40,1256.40,1252.40,1253.90,528772
2026-09-01T11:45:00+05:30,1253.90,1260.50,1253.90,1260.40,845429
2026-09-01T12:15:00+05:30,1260.40,1262.10,1260.40,1261.40,876137
2026-09-01T12:45:00+05:30,1261.40,1263.20,1260.40,1262.70,662668
2026-09-01T13:15:00+05:30,1262.70,1262.70,1258.80,1258.80,1159469
2026-09-01T13:45:00+05:30,1258.80,1262.30,1258.80,1261.20,1209259
2026-09-01T14:15:00+05:30,1261.20,1261.20,1249.50,1249.60,1216225
2026-09-01T14:45:00+05:30,1249.60,1250.50,1244.00,1244.00,1985006
2026-09-01T15:15:00+05:30,1244.00,1244.00,1239.00,1239.00,1552057
2026-09-02T09:15:00+05:30,1232.90,1237.60,1231.90,1232.00,1411070
2026-09-02T09:45:00+05:30,1232.00,1232.80,1227.90,1229.80,690201
2026-09-02T10:15:00+05:30,1229.80,1234.70,1229.80,1234.70,1113820
2026-09-02T10:45:00+05:30,1234.70,1234.70,1230.10,1230.70,524771
2026-09-02T11:15:00+05:30,1230.70,1232.70,1229.30,1232.70,550492
2026-09-02T11:45:00+05:30,1232.70,1233.20,1228.70,1233.00,363209
2026-09-02T12:15:00+05:30,1233.00,1234.10,1232.60,1234.10,266236
2026-09-02T12:45:00+05:30,1234.10,1234.10,1228.30,1232.40,557929
2026-09-02T13:15:00+05:30,1232.40,1234.00,1231.70,1234.00,343804
2026-09-02T13:45:00+05:30,1234.00,1237.10,1233.20,1236.50,440263
2026-09-02T14:15:00+05:30,1236.50,1236.50,1231.80,1231.90,678887
2026-09-02T14:45:00+05:30,1231.90,1234.10,1230.80,1232.20,763480
2026-09-02T15:15:00+05:30,1232.20,1235.20,1229.60,1233.20,585409
2026-09-03T09:15:00+05:30,1228.00,1231.90,1222.80,1231.90,1340154
2026-09-03T09:45:00+05:30,1231.90,1235.80,1228.60,1230.00,959457
2026-09-03T10:15:00+05:30,1230.00,1234.40,1230.00,1234.40,684788
2026-09-03T10:45:00+05:30,1234.40,1234.40,1231.40,1231.50,530991
2026-09-03T11:15:00+05:30,1231.50,1233.10,1230.40,1232.80,481789
2026-09-03T11:45:00+05:30,1232.80,1234.40,1232.10,1233.20,439432
2026-09-03T12:15:00+05:30,1233.20,1235.30,1230.50,1230.60,475561
2026-09-03T12:45:00+05:30,1230.60,1230.60,1226.10,1226.10,413366
2026-09-03T13:15:00+05:30,1226.10,1227.70,1224.60,1226.50,464679
2026-09-03T13:45:00+05:30,1226.50,1230.60,1226.00,1229.80,611865
2026-09-03T14:15:00+05:30,1229.80,1232.10,1228.30,1228.40,652028
2026-09-03T14:45:00+05:30,1228.40,1233.10,1228.40,1233.00,757999
2026-09-03T15:15:00+05:30,1233.00,1236.10,1232.80,1235.40,716548
2026-09-04T09:15:00+05:30,1232.30,1247.90,1232.30,1244.90,3718213
2026-09-04T09:45:00+05:30,1244.90,1254.60,1244.90,1249.30,1205749
2026-09-04T10:15:00+05:30,1249.30,1249.90,1245.80,1247.40,1128826
2026-09-04T10:45:00+05:30,1247.40,1247.60,1245.60,1246.40,881852
2026-09-04T11:15:00+05:30,1246.40,1248.20,1245.80,1245.80,967136
2026-09-04T11:45:00+05:30,1245.80,1250.90,1245.80,1250.80,1243125
2026-09-04T12:15:00+05:30,1250.80,1250.80,1247.00,1248.30,802369
2026-09-04T12:45:00+05:30,1248.30,1251.70,1248.30,1251.50,1392188
2026-09-04T13:15:00+05:30,1251.50,1257.90,1251.50,1257.90,772545
2026-09-04T13:45:00+05:30,1257.90,1262.50,1257.90,1262.50,871882
2026-09-04T14:15:00+05:30,1262.50,1262.90,1260.00,1260.60,2074858
2026-09-04T14:45:00+05:30,1260.60,1260.60,1256.80,1257.60,1824445
2026-09-04T15:15:00+05:30,1257.60,1263.20,1257.60,1262.00,1356068
2026-09-07T09:15:00+05:30,1261.80,1267.70,1261.80,1265.90,1841262
2026-09-07T09:45:00+05:30,1265.90,1265.90,1258.40,1262.40,809175
2026-09-07T10:15:00+05:30,1262.40,1262.40,1260.10,1260.50,684734
2026-09-07T10:45:00+05:30,1260.50,1262.70,1260.20,1261.60,593823
2026-09-07T11:15:00+05:30,1261.60,1264.30,1261.60,1263.30,664434
2026-09-07T11:45:00+05:30,1263.30,1265.40,1261.80,1263.40,308601
2026-09-07T12:15:00+05:30,1263.40,1265.60,1262.90,1265.50,614995
2026-09-07T12:45:00+05:30,1265.50,1265.50,1260.50,1260.50,817810
2026-09-07T13:15:00+05:30,1260.50,1260.50,1257.20,1258.00,550482
2026-09-07T13:45:00+05:30,1258.00,1258.00,1246.30,1246.70,1086623
2026-09-07T14:15:00+05:30,1246.70,1250.80,1246.70,1250.70,793956
2026-09-07T14:45:00+05:30,1250.70,1250.70,1244.90,1245.00,1221464
2026-09-07T15:15:00+05:30,1245.00,1247.80,1243.60,1246.60,1160580
2026-09-08T09:15:00+05:30,1238.70,1238.70,1230.70,1231.20,1540638
2026-09-08T09:45:00+05:30,1231.20,1243.10,1231.20,1243.00,1053269
2026-09-08T10:15:00+05:30,1243.00,1245.30,1240.90,1241.00,650252
2026-09-08T10:45:00+05:30,1241.00,1244.80,1240.40,1241.00,447677
2026-09-08T11:15:00+05:30,1241.00,1242.30,1238.70,1238.80,417726
2026-09-08T11:45:00+05:30,1238.80,1246.30,1238.80,1246.30,690999
2026-09-08T12:15:00+05:30,1246.30,1246.40,1244.60,1244.60,428718
